cafe_id, business_name,cafe_name,cafe_rating,visitor_reviews,blog_reviews,address,business_hours,cafe_phone_no,cafe_info,keyword,latitude,longitude
1274,신암5동 앤커피,앤커피,0.0,20,1,대구 동구 신암남로23길 58 앤커피,"10:00 - 22:00
21:30 라스트오더",0507-1490-3366,NO INFO,"{'친절해요': '12', '매장이 청결해요': '6', '커피가 맛있어요': '4', '가성비가 좋아요': '4', '대화하기 좋아요': '3', '좌석이 편해요': '2', '디저트가 맛있어요': '2', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '2', '음료가 맛있어요': '1', '인테리어가 멋져요': '1'}",35.8847161,128.6297344
1275,지저동 렌토,렌토,4.85,153,71,대구 동구 신암남로23길 71 1층 렌토,,0507-1443-7355,"품질 좋은 커피를 드리고 싶습니다.
조용하고 편안한 공간이 되길 바랍니다. 클래식과 재즈를 지향합니다. 가끔은 팝도 틀어요.
빠르게 변해 가는 유행 속에서, 일상의 작은 쉼터로 오래 남길 바랍니다 :)
일요일은 쉬어 갑니다.","{'커피가 맛있어요': '87', '친절해요': '58', '인테리어가 멋져요': '28', '매장이 청결해요': '28', '대화하기 좋아요': '27', '음료가 맛있어요': '23', '집중하기 좋아요': '22', '디저트가 맛있어요': '18', '좌석이 편해요': '12', '가성비가 좋아요': '9', '사진이 잘 나와요': '6', '특별한 메뉴가 있어요': '6', '뷰가 좋아요': '5', '화장실이 깨끗해요': '4', '차분한 분위기에요': '1', '주차하기 편해요': '1'}",35.8848707,128.6313549
1276,신암4동 커피얌,커피얌,0.0,15,1,대구 동구 신암남로27길 80,,,NO INFO,"{'음료가 맛있어요': '6', '커피가 맛있어요': '5', '친절해요': '5', '가성비가 좋아요': '5', '매장이 청결해요': '5', '좌석이 편해요': '3', '특별한 메뉴가 있어요': '2', '디저트가 맛있어요': '1', '인테리어가 멋져요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1'}",35.8836644,128.6306761
1277,대현동 공차 대구신암점,공차 대구신암점,0.0,8,2,대구 동구 신암로 104 1층,"07:00 - 23:00
22:40 라스트오더",0507-1324-7002,공차 대구신암점 입니다 음료 문제는 매장으로 즉시 연락 주세요 053-955-7001,{},35.8797883,128.6110739
1278,신암1동 트리 굿커피 공고네거리점,트리굿커피 공고네거리점,4.77,241,80,대구 동구 신암로 132,,053-958-3339,"우리 동네에서 제일 맛있는 커피집, 아이스크림과 다양한 디저트도 준비되어 있어요. 배달의 민족, 대구로, 패스오더로도 주문 가능합니다. 오늘도 트리굿 커피를 찾아주셔서 감사합니다. :)","{'커피가 맛있어요': '58', '친절해요': '43', '가성비가 좋아요': '42', '음료가 맛있어요': '33', '매장이 청결해요': '29', '디저트가 맛있어요': '21', '특별한 메뉴가 있어요': '17', '인테리어가 멋져요': '16', '주차하기 편해요': '6', '사진이 잘 나와요': '4', '대화하기 좋아요': '4', '화장실이 깨끗해요': '4', '뷰가 좋아요': '4', '좌석이 편해요': '1', '집중하기 좋아요': '1'}",35.8807017,128.6137868
1279,신암1동 카페보스 신암점,카페보스 신암점,4.5,26,0,대구 동구 신암로 132,08:00 - 02:00,0507-1366-9491,"!!!카페보스 대구신암점 오픈!!!

찾아 오시는 고객님들 항상 행복하시고 좋은 일만 가득하시길 바랍니다!
응원과 많은 관심 부탁드립니다.

대표 메뉴인 '보스캔'은 주문 즉시 에스프레소를 추출하여, 캔에 얼음을 넣어 바로 만들어드립니다.
디저트 또한 주문과 동시에 조리되어 나가고 있으니, 안심하시고 드셔도 됩니다.

항상 한결 같은 맛과 서비스로 고객님을 맞이하겠습니다.","{'커피가 맛있어요': '12', '친절해요': '7', '디저트가 맛있어요': '5', '가성비가 좋아요': '5', '음료가 맛있어요': '4', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2', '대화하기 좋아요': '1'}",35.8807017,128.6137868
1280,신암1동 타임투 포커스 TIME TO FOCUS,타임투포커스,0.0,41,9,대구 동구 신암북로 2,,0507-1360-9498,"안녕하세요 타임투포커스입니다 !

자세한 일정이나 공지사항은 인스타그램을 통해서 올리고있으니 참고해주세요^^

휘낭시에는 당일판매분만 소량씩 굽기때문에 품절일수 있으니 방문전에 전화주세요!
휘낭시에 대량주문도 가능하니 미리 연락주세요!","{'친절해요': '22', '인테리어가 멋져요': '15', '디저트가 맛있어요': '14', '매장이 청결해요': '14', '커피가 맛있어요': '13', '사진이 잘 나와요': '13', '음료가 맛있어요': '12', '가성비가 좋아요': '12', '대화하기 좋아요': '12', '뷰가 좋아요': '5', '집중하기 좋아요': '4', '특별한 메뉴가 있어요': '3', '좌석이 편해요': '2'}",35.886324,128.6160035
1281,복현1동 다니상점,다니상점,4.53,183,105,대구 동구 신암북로7길 99,,053-985-7739,"homemade
sandwich & salad
healthy food
takeout",{},35.8881432,128.6169239
1282,신암3동 스타벅스 신세계대구8F R점,스타벅스 신세계대구8FR점,4.55,5361,152,대구 동구 신천동 329-3,10:30 - 21:30,1522-3232,1.주차가능 2.주차장위치-신세계백화점 지하주 차장 3.주차가능대수-100대이상 4.주차조건-매 장이용시 1시간 무료주차 5.주차요금정산...,"{'커피가 맛있어요': '1589', '음료가 맛있어요': '728', '친절해요': '646', '디저트가 맛있어요': '406', '매장이 청결해요': '370', '주차하기 편해요': '294', '대화하기 좋아요': '287', '인테리어가 멋져요': '238', '특별한 메뉴가 있어요': '219', '화장실이 깨끗해요': '150', '좌석이 편해요': '147', '가성비가 좋아요': '117', '뷰가 좋아요': '115', '사진이 잘 나와요': '75', '집중하기 좋아요': '59', '룸이 잘 되어있어요': '1', '종류가 다양해요': '1'}",35.8726853,128.6233111
1283,안심2동 슬로우벗베럴,슬로우벗베럴,0.0,629,397,대구 동구 신평로 113,"10:30 - 22:00
21:30 라스트오더",0507-1305-9611,카페가 단순히 커피를 마시는 공간일까요? 여러 분과 느림의 미학을 나누기 위해 더 여유롭고 생 동감 있는 공간을 지어냈습니다. 바쁘게만...,"{'인테리어가 멋져요': '246', '주차하기 편해요': '210', '커피가 맛있어요': '197', '디저트가 맛있어요': '174', '매장이 청결해요': '174', '뷰가 좋아요': '159', '사진이 잘 나와요': '154', '음료가 맛있어요': '99', '친절해요': '99', '좌석이 편해요': '88', '대화하기 좋아요': '84', '화장실이 깨끗해요': '68', '특별한 메뉴가 있어요': '46', '가성비가 좋아요': '18', '집중하기 좋아요': '8'}",35.87959379999999,128.6821891
1284,방촌동 솔트,솔트,4.38,170,125,대구 동구 신평로 49 솔트,11:00 - 22:00,0507-1311-5267,우리는 카페 문화의 홍수 속에서 고객을 위한 본질적 가치를 고수합니다.,"{'친절해요': '51', '커피가 맛있어요': '50', '매장이 청결해요': '35', '인테리어가 멋져요': '32', '음료가 맛있어요': '30', '디저트가 맛있어요': '28', '대화하기 좋아요': '19', '특별한 메뉴가 있어요': '18', '사진이 잘 나와요': '13', '화장실이 깨끗해요': '12', '좌석이 편해요': '7', '가성비가 좋아요': '6', '집중하기 좋아요': '6', '뷰가 좋아요': '4', '차가 맛있어요': '1'}",35.8792154,128.6750447
1285,해안동 은휼강,은휼강,0.0,10,11,대구 동구 신평로24길 35 은휼강,"10:30 - 22:00
21:30 라스트오더",0507-1417-1814,NO INFO,{},35.8778756,128.6827579
1286,지저동 샘터루,샘터루,0.0,14,31,"대구 동구 아양로 154 , 2층",11:00 - 22:00,053-955-1290,"죄송합니다. 방역패스 기간동안 잠시 쉬어갑니다.
since 2016
샘터루카페 (본점)
_ 특별한 기능수로 음료를 만드는 힐링카페!
_ 건물 뒷편, 주차공간 있어요! 매장으로 연락주세요.",{},35.8852539,128.6299713
1287,효목1동 커피타임,커피타임,4.41,31,0,대구 동구 아양로 190,10:00 - 24:00,053-954-1058,NO INFO,"{'친절해요': '6', '커피가 맛있어요': '5', '디저트가 맛있어요': '3', '가성비가 좋아요': '3', '음료가 맛있어요': '2', '대화하기 좋아요': '2', '인테리어가 멋져요': '1', '특별한 메뉴가 있어요': '1', '매장이 청결해요': '1'}",35.8854978,128.6338805
1288,신암1동 텐퍼센트커피 대구신암점,텐퍼센트커피 대구신암점,0.0,102,3,대구 동구 아양로 20 상가 107호,"08:00 - 21:00
20:30 라스트오더",053-939-6369,NO INFO,"{'커피가 맛있어요': '62', '친절해요': '29', '음료가 맛있어요': '28', '매장이 청결해요': '28', '가성비가 좋아요': '26', '디저트가 맛있어요': '16', '인테리어가 멋져요': '15', '특별한 메뉴가 있어요': '8', '좌석이 편해요': '6', '집중하기 좋아요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '대화하기 좋아요': '2'}",35.8811305,128.6164473
1289,지저동 더벤티 대구동구청점,더벤티 대구동구청점,0.0,351,9,대구 동구 아양로 204 1층,08:00 - 22:00,053-955-8956,더벤티 동구청점 입니다 : ),"{'커피가 맛있어요': '184', '가성비가 좋아요': '89', '음료가 맛있어요': '86', '친절해요': '73', '매장이 청결해요': '62', '디저트가 맛있어요': '21', '좌석이 편해요': '20', '대화하기 좋아요': '19', '특별한 메뉴가 있어요': '18', '인테리어가 멋져요': '13', '화장실이 깨끗해요': '7', '사진이 잘 나와요': '6', '뷰가 좋아요': '5', '집중하기 좋아요': '3'}",35.885667,128.6352947
1290,효목1동 스타빈,스타빈카페,4.54,70,0,대구 동구 아양로 216 1층스타빈카페,,0507-1388-7479,"케냐aa 브라질원두 블렌딩 커피 사용중입니다.생마음료,오미자에이드 맛있는 커피와 다양한 종류의 음료들 편안하게 쉬시며 맛있는 음료 드시고 가세요^^","{'커피가 맛있어요': '32', '친절해요': '27', '음료가 맛있어요': '19', '매장이 청결해요': '14', '대화하기 좋아요': '14', '디저트가 맛있어요': '13', '가성비가 좋아요': '11', '특별한 메뉴가 있어요': '6', '집중하기 좋아요': '5', '인테리어가 멋져요': '3'}",35.885902,128.6367902
1291,효목2동 어글리,어글리,0.0,34,19,대구 동구 아양로 218 303동 1층 105호,,0507-1372-0494,"효목동 작은 디저트(구움과자,케이크) 가게입니다","{'디저트가 맛있어요': '26', '친절해요': '21', '커피가 맛있어요': '17', '특별한 메뉴가 있어요': '11', '매장이 청결해요': '10', '인테리어가 멋져요': '9', '음료가 맛있어요': '8', '주차하기 편해요': '8', '가성비가 좋아요': '7', '사진이 잘 나와요': '5', '좌석이 편해요': '2', '대화하기 좋아요': '2', '아늑해요': '1', '재료가 신선해요': '1', '집중하기 좋아요': '1'}",35.8847301,128.6379971
1292,지저동 더드림커피 아양교역점,더드림커피 아양교역점,4.46,189,10,대구 동구 아양로 238,"10:00 - 22:00
21:30 라스트오더",053-721-7622,"대구시 동구 효목동(아양교역앞) 롯데리아옆에 위치한 테이크아웃커피전문점 더드림커피입니다.
더드림커피전문점에서는 고품격의 최고급원두를 제공하고 있으며, 더드림커피전문점의 빙수는 한번만 먹어본 사람이 없을 정도로 재주문율과 가성비1등을 늘 유지하고 있습니다. 배달의민족, 요기요, 쿠팡잇츠, 대구로를 통해서 집까지 안전하게 배달해 드리고 있으며, 배달시 엎질러지지 않도록 안전하고 꼼꼼하게 포장해서 보내드린답니다. 우리동네 1등 커피맛집 많은 사랑과 격려 부탁드립니다.
대표메뉴 : 1리터보틀커피, 1리터딸기라떼, 눈꽃인절미빙수, 눈꽃밀크팥빙수, 눈꽃녹차빙수, 눈꽃망고빙수, 딸기라떼, 딸기밀크쉐이크, 망고밀크쉐이크, 허니브레드, 허니바게트볼, 인절미토스트, 크로크무슈, 갈릭브레드, 더드림크로플, 벌꿀케이크","{'커피가 맛있어요': '73', '가성비가 좋아요': '48', '음료가 맛있어요': '39', '친절해요': '30', '디저트가 맛있어요': '18', '매장이 청결해요': '10', '특별한 메뉴가 있어요': '9', '뷰가 좋아요': '4', '좌석이 편해요': '3', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1'}",35.8866483,128.6390327
1293,지저동 까르팡,카페 까르팡,4.57,226,15,대구 동구 아양로 243-1,08:00 - 22:00,050-6502-0522,"부드러운 산미를 느낄 수 있도록 블랜딩 된 원두로 정성스럽게 샷을 내립니다.
커피 이외에도 직접 담근 수제청과 다양한 디저트 준비되어 있습니다^^","{'커피가 맛있어요': '46', '친절해요': '36', '디저트가 맛있어요': '16', '매장이 청결해요': '16', '가성비가 좋아요': '14', '음료가 맛있어요': '12', '인테리어가 멋져요': '9', '좌석이 편해요': '8', '대화하기 좋아요': '8', '특별한 메뉴가 있어요': '7', '화장실이 깨끗해요': '7', '사진이 잘 나와요': '3', '뷰가 좋아요': '3', '주차하기 편해요': '1', '집중하기 좋아요': '1'}",35.887316,128.6394272
1294,효목1동 헵번(HEPBURN)1953,헵번1953,0.0,93,2,대구 동구 아양로 246-1,11:00 - 22:30,,NO INFO,"{'커피가 맛있어요': '40', '친절해요': '24', '가성비가 좋아요': '17', '음료가 맛있어요': '11', '매장이 청결해요': '10', '대화하기 좋아요': '10', '디저트가 맛있어요': '8', '인테리어가 멋져요': '4', '좌석이 편해요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}",35.886924,128.639959
1295,신암5동 커피콩,커피콩,4.41,39,0,대구 동구 아양로 250,,053-955-7708,NO INFO,"{'커피가 맛있어요': '9', '음료가 맛있어요': '8', '친절해요': '8', '가성비가 좋아요': '4', '매장이 청결해요': '4', '대화하기 좋아요': '4', '집중하기 좋아요': '3', '좌석이 편해요': '1', '인테리어가 멋져요': '1', '특별한 메뉴가 있어요': '1'}",35.8870992,128.6403162
1296,신암1동 이디야커피 동대구우방유쉘점,이디야 동대구우방유쉘점,4.43,572,8,대구 동구 아양로 28,,053-939-5335,"아메리카노, 라떼, 디카페인, 플랫치노 등 다양한 종류의 음료와 맛있는 디저트가 준비되어 있습니다.","{'커피가 맛있어요': '112', '친절해요': '71', '매장이 청결해요': '66', '대화하기 좋아요': '64', '음료가 맛있어요': '51', '가성비가 좋아요': '51', '집중하기 좋아요': '45', '좌석이 편해요': '39', '디저트가 맛있어요': '28', '화장실이 깨끗해요': '27', '인테리어가 멋져요': '12', '특별한 메뉴가 있어요': '10', '사진이 잘 나와요': '5', '주차하기 편해요': '4', '뷰가 좋아요': '4'}",35.8814117,128.6171502
1297,동촌동 까리노커피,까리노커피,4.47,58,0,대구 동구 아양로 328,11:00 - 22:00,010-8568-2871,입석동에 위치한 테이크아웃 커피점 입니다 정성스럽게 한잔한잔 내려 드리겠습니다 항상 감사드리고 자주 찾아주세요 !,"{'커피가 맛있어요': '10', '친절해요': '8', '음료가 맛있어요': '7', '가성비가 좋아요': '7', '매장이 청결해요': '3', '대화하기 좋아요': '3', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '2', '디저트가 맛있어요': '1', '집중하기 좋아요': '1'}",35.893348,128.6445381
